path,type,created_commit_context,status,current_superseded,scientific_authority_role,reproducibility_role,recommendation,sha256,size
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/claim_reaudit.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,12253d64fa81ea2bf3eca518d6113d35b6f8317cd2ecbdf4b427c6e25c3a4527,1787
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/claim_search_inventory.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,f218eb76dbd91b82255cb26005fb8b3a027cb5870f1c42e01909129c6adcd91e,7760841
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/execution_log_evidence.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,1c5f37126fd082e42873b28cc4706b30e52ad275385d0fdd5ad441e85fc1226d,109239
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/final_verification.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,5aed294becf29bd9e802364b58d51a96cc03180e8de86982abea1aee95ff1828,30374
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/finding_authority.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,d44e8d9a9fc49f57eb2f6070be6da517476f33fd5c11099f231294c65c6cba0b,11289
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/finding_closure_register.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,f03d1bed302fd48ebf8d6746b6fbb0620d0bf1d64daeda24b6edeb116fcf9719,37712
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_generator_sources/1_build_artifact.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,7d0db10bdcb6aab1fabddaa0a2d5677c84d936ea7584ada1f6262f65031e59bd,5801
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_generator_sources/2_run_equivalence.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,969f09874c74121ae13d30e8a7f2f7efda569259ad6a5528687ef0d537b0c65c,9043
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_generator_sources/3_r23_n5_scaling_evidence_review.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,f1a299edc9a55047c47d0573eeacc71310afeef3a15d79645152a11aa79cc668,6915
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_generator_sources/4_r23_n5_runtime_optimization_code_audit.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,c91fcda8b186060af182186772bf9713765fa9d5a045a8799a752594c388bf4b,16096
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank01/resource_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,a533b34317e82b0b7a85bb5bfe9740b54f14f7cf6c6aada6a30aad02f0bee0a2,528
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank01/scientific_result.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,43eceae6d7e6459ba4a10094c8d358677b87999af1ccbfb6f25ab03cd11360b9,3500
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank01/terminal_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,115884b567b70bbd26b60e5a35991a6a47ad59985a435b40477622f45736ebc5,293
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank02/resource_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,3b04a037ab5a645002cf466f9a12580471bddfce5c89cf1566844326e5ea5eaf,532
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank02/scientific_result.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,133c8daa531d1f12a6f9343931f6acbc1143c2a8e21772eedebcf8db438eefe8,3808
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank02/terminal_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,1eb5832f25250d5c61792f3b499271a7bbecc834650c453ab738ca80c35a1bb9,287
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank03/resource_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,b880345244937f006aae7a1c0b8acb6971bd9cfa0f7dfd2f423020a8d5561c2f,531
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank03/scientific_result.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,45d9641ac28c315b9fa0701a8b80ab08e2c5ccb2e84c8310cb8047896e69a195,3816
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/historical_run_snapshots/routing_v18_n5_rank03/terminal_record.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,83c56637a5c9d1cd3463adf15df4abed8ac7d7ef928ef71a10f532c680369b26,287
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i01_probability_integrity_remediation.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,d9289f16344009abb000ea5e7c32e23db003a1e46c3e5d4c4a42b662f69e52cf,662
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i02_execution_provenance_reconstruction.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,78a875d85db963a66df6fe168f72a533264b8f6f1001d9d78533e6c0de2a7158,9127
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i03_validation_gate_remediation.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,d63bb0e5d5825f83dd0c7c2ba31a364850270ebea2f69310ae4a8205a0c6cc32,4164
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i04_convergence_claim_remediation.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,2dcaa3e1eae38b7ce1fe64ce3b7b055f9fce4de4cfa5572c442f5429578ed704,820
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i05_stopping_rule_authority_review.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,b9664fd14a9bd06a309874554e0ef09eb32fdb5030691efbab0dacd45f9aea5f,1185
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i06_optimizer_authority_review.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,e58539bd17fa78d74cd34cc48428a313a1d350f095813e6b2716bab13cc6fd08,1073
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i07_lambda_erratum.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,646d17a94590fb171d3b77ba3bc939213d7cc2520535adfee4560d54d56aec7f,554
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i08_benchmark_claim_remediation.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,9bd3408a9057dddcab3143bfe6b11f7f35195e45cdbe8890a47ca8f09cbac0ec,1112
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i09_selective_reporting_remediation.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,aa5d8af49eb259a7f0e48e5ff87b27b8c3379610b706337a6ca63d867d10d4e7,678
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/i10_execution_metadata_contract.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,4706736045ab1b969c8c96c4b66daf1c9dbe11b16bc216a857db20da5751f188,1218
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/invalid_input_regression.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,a5cdd737be9e65d18b3eb024317878980b1471c0631f5223733f91af86504323,3986
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/legacy_generator_retirement.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,e4c9408ac6e9334430586209d60fa0d49ff72ba7c3be733102acc3b2bf80d357,1983
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/multiple_optimum_regression.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,39a01f08eea313dc7e684c766b4929236738fac53cc09985c5114d87cd3c25c8,533
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/original_artifact_immutability.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,b226d51ff06b450f2bd2ac7ceb2c2d8fc11734478c8c7cd06406ed18d4320e44,74736
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/original_artifact_snapshot.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,4e91065366bd2c3c14505360abafa8d3d1e58311f01d314fb213a3e41be9b11d,47282
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/provenance_status_by_run.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,791de73d83337fa908e8e38aceb2ba08d99994c905a50e6ecf86330fc6375c16,7934
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/reconstructed_sources/historical_helper.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,c0892b96e375fe2c274eaab74dfeb59cb8ec3a8a1331bb44bca3bd22dc9a9691,1578
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/reconstructed_sources/rank01_runner.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,7f920468dd24e2e0991bb41150b088d0ae3b629443dde0e867997d8e8b0190e5,11435
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/reconstructed_sources/rank02_rank03_qaoa.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,b5ceb73312f623c8446c55576f31b528c4057834d6d8fd9a2f9d2835e4954056,20931
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/reconstructed_sources/rank02_rank03_runner.py.txt,.txt,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,76a0b89d4999abad7fb7472740b84ac128c1863571299ef43ed7e9f43924d254,11910
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/regression_evidence.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,f5166ec7baeb8f8897308baf32a65c2de3c063b7b6dfa6efec2a74922b6ec1ca,14774
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/remediation_gate.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,1dc34514daf256c74f727e0dc46a98d6b0d5b5af702bcda2712a0d62eccfa610,870
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/researcher_degrees_of_freedom_updated.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,ef83f1ee2dc7259376d4a4b243823ee6d8d3ed64b0275f9f6f72b4674d9198f4,9915
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/source_change_classification.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,f93f51acc38a8bd454dab5f1a0ed5433d7a65d3cd2fafabcd5a5da318345bd29,136048
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/start_state.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,919dbb2dd3f43a7c6d3e21d857aa3954dc6671b9dd1c178d9085403ff05fa67f,987
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/valid_domain_regression.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,dd754def7344a2cc0aed58822e587fdb6c44214489afa8afa807cb2af40ad917,9557
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/validation_pass_search.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,7a4e4a5278da5f95e765180fc88492900343fa8299cc56e1dbca715665eb1c66,32603
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_audit_remediation/20260913_v1/validation_test_manifest.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,019c9902e785cdc5579ad0520e9e18d1c5c0ebf40198fb7d3f65e8fc133b1d2b,6677
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/README.md,.md,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,d7352c004b95c5087122f3e5b65077fad941beb54e838495c68449c018d44f63,538
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/SHA256SUMS,no-extension,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,ec314bfb158f7fbcb73fb65d16b1d4a6e35e39b9c40fe24e2e62bdfa7957ea7e,2404
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/acceptance_gate.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,8125a1a7a3a758d7b6038517662f8bdbff464fc7915e82f5f349a0f4b6b62288,880
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/artifact_immutability_audit.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,13f5cddd94d19607d41cffb4ae9b9a6f2ca996243d012976766d51e7b1b3c127,278
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/audit_scope.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,915208fc4428f68e4014ffcdb03de0f5c251912f6fefdac43cc941c8c0fe0614,2604
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/bit_ordering_audit.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,ba04ca5c06f608150eb4f00ffb761a49d9baa4a39a6aad4b721585dae68abab4,263
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/claim_audit.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,4360bf749200f0e7bdd97396011ecd49e7b847d63adf7eeb76d43028ded8ccf0,440
reproducibility/outputs/traffic_simulation/r23_n5_runtime_optimization_code_audit/20260913_v1/exact_optimum_leakage_audit.json,.json,present at 64b9ee1e687273896570713f1e28ed10a788c39f; tracked,RETAINED_AS_HISTORICAL_EVIDENCE,superseded process or archived supporting evidence,immutable supporting scientific/audit evidence; current authority is R23_STATUS,"retain original bytes, manifests, raw outputs, negative fixtures, historical path metadata",ARCHIVE,696aa7d57374f4534a02b434d17814761014add354b4cb833414bd6c024d319b,255
